longitude;latitude;observationId;Temperatura_Media_Anual_GrausC;Precipitacao_Media_Anual_mm;Temperatura_Media_Janeiro_GrausC;Temperatura_Media_Fevereiro_GrausC;Temperatura_Media_Marco_GrausC;Temperatura_Media_Abril_GrausC;Temperatura_Media_Maio_GrausC;Temperatura_Media_Junho_GrausC;Temperatura_Media_Julho_GrausC;Temperatura_Media_Agosto_GrausC;Temperatura_Media_Setembro_GrausC;Temperatura_Media_Outubro_GrausC;Temperatura_Media_Novembro_GrausC;Temperatura_Media_Dezembro_GrausC;Precipitacao_Media_Janeiro_mm;Precipitacao_Media_Fevereiro_mm;Precipitacao_Media_Marco_mm;Precipitacao_Media_Abril_mm;Precipitacao_Media_Maio_mm;Precipitacao_Media_Junho_mm;Precipitacao_Media_Julho_mm;Precipitacao_Media_Agosto_mm;Precipitacao_Media_Setembro_mm;Precipitacao_Media_Outubro_mm;Precipitacao_Media_Novembro_mm;Precipitacao_Media_Dezembro_mm;Capacidade_Armazenamento_Agua_mm;Teor_Argila_Subsolo_%;Teor_Cascalho_Subsolo_%;Teor_Carbono_Organico_Subsolo_%;Teor_Areia_Subsolo_%;Teor_Silte_Subsolo_%;Teor_Argila_Cam_Superior_%;Teor_Cascalho_Cam_Superior_%;Teor_Carbono_Organico_Cam_Superior_%;Teor_Areia_Cam_Superior_%;Teor_Silte_Cam_Superior_%;Classificacao_Clima_KoeppenGeiger;Isotermalidade;Sazonalidade_Temperatura
-42.25;-22.5;6512147.0;23.1;1079.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;6.0;4.0;3.0;3.0;6.0;9.0;12.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.58;18.82
-42.25;-22.5;6512148.0;23.1;1079.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;6.0;4.0;3.0;3.0;6.0;9.0;12.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.58;18.82
-43.26;-22.55;6512170.0;23.1;1392.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;18.0;17.0;18.0;12.0;7.0;5.0;4.0;5.0;7.0;11.0;13.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.56;21.56
-42.5;-22.55;6512180.0;22.5;1205.0;25.0;25.0;24.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;15.0;13.0;14.0;9.0;7.0;4.0;4.0;4.0;6.0;10.0;13.0;17.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;20.11
-41.99;-21.94;6512200.0;21.7;1273.0;24.0;24.0;24.0;22.0;20.0;19.0;18.0;19.0;20.0;21.0;22.0;23.0;18.0;14.0;13.0;8.0;6.0;4.0;3.0;3.0;6.0;11.0;16.0;20.0;132.5;53.1;16.364;10.945;32.6;14.3;48.25;1.625;20.988;35.2;16.55;1.0;0.59;20.89
-42.98;-22.45;6512204.0;23.1;1396.0;26.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;19.0;17.0;18.0;10.0;7.0;4.0;4.0;4.0;7.0;11.0;15.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;22.24
-42.98;-22.45;6512205.0;23.1;1396.0;26.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;19.0;17.0;18.0;10.0;7.0;4.0;4.0;4.0;7.0;11.0;15.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;22.24
-44.6;-22.44;6512215.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.6;-22.44;6512216.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.8;-23.36;6512229.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-44.8;-23.36;6512230.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.34;-22.52;6512264.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;9.0;7.0;4.0;3.0;4.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.25;-22.5;6512287.0;23.1;1079.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;6.0;4.0;3.0;3.0;6.0;9.0;12.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.58;18.82
-44.59;-21.07;6512296.0;19.6;1599.0;22.0;22.0;21.0;19.0;17.0;16.0;16.0;17.0;19.0;20.0;20.0;21.0;28.0;22.0;19.0;7.0;3.0;2.0;1.0;1.0;6.0;14.0;20.0;33.0;150.0;46.425;1.7;0.6037;45.125;8.45;38.425;1.8;13.513;54.025;7.55;12.0;0.67;19.47
-44.59;-21.07;6512297.0;19.6;1599.0;22.0;22.0;21.0;19.0;17.0;16.0;16.0;17.0;19.0;20.0;20.0;21.0;28.0;22.0;19.0;7.0;3.0;2.0;1.0;1.0;6.0;14.0;20.0;33.0;150.0;46.425;1.7;0.6037;45.125;8.45;38.425;1.8;13.513;54.025;7.55;12.0;0.67;19.47
-43.26;-22.55;6512302.0;23.1;1392.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;18.0;17.0;18.0;12.0;7.0;5.0;4.0;5.0;7.0;11.0;13.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.56;21.56
-43.26;-22.55;6512303.0;23.1;1392.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;18.0;17.0;18.0;12.0;7.0;5.0;4.0;5.0;7.0;11.0;13.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.56;21.56
-44.08;-22.55;6512307.0;19.8;1424.0;22.0;22.0;22.0;20.0;17.0;16.0;16.0;17.0;18.0;20.0;21.0;21.0;24.0;21.0;17.0;8.0;4.0;3.0;2.0;3.0;6.0;10.0;15.0;23.0;150.0;52.15;5.2;0.6385;36.1;11.75;34.6;7.5;15.095;51.05;14.35;11.0;0.6;23.18
-44.08;-22.55;6512308.0;19.8;1424.0;22.0;22.0;22.0;20.0;17.0;16.0;16.0;17.0;18.0;20.0;21.0;21.0;24.0;21.0;17.0;8.0;4.0;3.0;2.0;3.0;6.0;10.0;15.0;23.0;150.0;52.15;5.2;0.6385;36.1;11.75;34.6;7.5;15.095;51.05;14.35;11.0;0.6;23.18
-42.25;-22.5;6512311.0;23.1;1079.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;6.0;4.0;3.0;3.0;6.0;9.0;12.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.58;18.82
-43.21;-22.4;6512317.0;21.5;1798.0;24.0;24.0;23.0;22.0;20.0;18.0;18.0;19.0;20.0;21.0;22.0;23.0;26.0;22.0;23.0;13.0;8.0;5.0;5.0;6.0;9.0;14.0;18.0;26.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;21.7
-42.05;-22.0;6512333.0;19.4;1433.0;22.0;22.0;21.0;19.0;17.0;16.0;16.0;17.0;18.0;19.0;20.0;20.0;22.0;16.0;16.0;9.0;6.0;4.0;2.0;3.0;6.0;12.0;18.0;24.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.6;20.62
-44.56;-22.25;6512336.0;17.4;1706.0;20.0;20.0;19.0;17.0;15.0;14.0;13.0;15.0;16.0;17.0;18.0;19.0;30.0;26.0;22.0;9.0;4.0;3.0;2.0;3.0;6.0;14.0;19.0;28.0;120.0;53.1;31.429;10.257;32.6;16.0;35.4;3.9;2.967;50.3;14.3;11.0;0.63;21.45
-44.56;-22.25;6512337.0;17.4;1706.0;20.0;20.0;19.0;17.0;15.0;14.0;13.0;15.0;16.0;17.0;18.0;19.0;30.0;26.0;22.0;9.0;4.0;3.0;2.0;3.0;6.0;14.0;19.0;28.0;120.0;53.1;31.429;10.257;32.6;16.0;35.4;3.9;2.967;50.3;14.3;11.0;0.63;21.45
-43.01;-22.45;6512346.0;21.2;1634.0;24.0;24.0;23.0;21.0;19.0;18.0;18.0;18.0;19.0;20.0;21.0;23.0;23.0;20.0;21.0;12.0;7.0;5.0;4.0;5.0;8.0;13.0;17.0;24.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;21.91
-44.73;-22.15;6512353.0;14.9;1860.0;17.0;17.0;16.0;15.0;12.0;11.0;11.0;12.0;14.0;15.0;16.0;16.0;33.0;28.0;23.0;9.0;4.0;3.0;2.0;3.0;7.0;15.0;21.0;32.0;90.0;49.0;5.0;1.78;18.0;33.0;31.2;5.2;4.162;50.4;18.4;11.0;0.65;20.5
-43.01;-22.44;6512371.0;21.2;1634.0;24.0;24.0;23.0;21.0;19.0;18.0;18.0;18.0;19.0;20.0;21.0;23.0;23.0;20.0;21.0;12.0;7.0;5.0;4.0;5.0;8.0;13.0;17.0;24.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;21.91
-43.01;-22.44;6512372.0;21.2;1634.0;24.0;24.0;23.0;21.0;19.0;18.0;18.0;18.0;19.0;20.0;21.0;23.0;23.0;20.0;21.0;12.0;7.0;5.0;4.0;5.0;8.0;13.0;17.0;24.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;21.91
-44.56;-22.25;6512379.0;17.4;1706.0;20.0;20.0;19.0;17.0;15.0;14.0;13.0;15.0;16.0;17.0;18.0;19.0;30.0;26.0;22.0;9.0;4.0;3.0;2.0;3.0;6.0;14.0;19.0;28.0;120.0;53.1;31.429;10.257;32.6;16.0;35.4;3.9;2.967;50.3;14.3;11.0;0.63;21.45
-44.56;-22.25;6512380.0;17.4;1706.0;20.0;20.0;19.0;17.0;15.0;14.0;13.0;15.0;16.0;17.0;18.0;19.0;30.0;26.0;22.0;9.0;4.0;3.0;2.0;3.0;6.0;14.0;19.0;28.0;120.0;53.1;31.429;10.257;32.6;16.0;35.4;3.9;2.967;50.3;14.3;11.0;0.63;21.45
-42.58;-22.35;6512396.0;21.8;1332.0;24.0;24.0;24.0;22.0;20.0;19.0;18.0;19.0;20.0;21.0;22.0;23.0;19.0;15.0;16.0;9.0;6.0;4.0;3.0;4.0;6.0;10.0;15.0;21.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;2.0;0.58;20.61
-42.45;-22.61;6512405.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;9.0;7.0;4.0;3.0;4.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.58;-22.71;6512417.0;22.8;1138.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;14.0;11.0;12.0;10.0;7.0;4.0;4.0;4.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;19.7
-42.58;-22.71;6512418.0;22.8;1138.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;14.0;11.0;12.0;10.0;7.0;4.0;4.0;4.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;19.7
-42.05;-22.0;6512444.0;19.4;1433.0;22.0;22.0;21.0;19.0;17.0;16.0;16.0;17.0;18.0;19.0;20.0;20.0;22.0;16.0;16.0;9.0;6.0;4.0;2.0;3.0;6.0;12.0;18.0;24.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.6;20.62
-42.05;-22.0;6512445.0;19.4;1433.0;22.0;22.0;21.0;19.0;17.0;16.0;16.0;17.0;18.0;19.0;20.0;20.0;22.0;16.0;16.0;9.0;6.0;4.0;2.0;3.0;6.0;12.0;18.0;24.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.6;20.62
-42.83;-22.43;6512468.0;22.9;1322.0;25.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;18.0;15.0;16.0;9.0;6.0;4.0;3.0;4.0;6.0;11.0;14.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;2.0;0.57;21.44
-42.83;-22.43;6512474.0;22.9;1322.0;25.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;18.0;15.0;16.0;9.0;6.0;4.0;3.0;4.0;6.0;11.0;14.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;2.0;0.57;21.44
-42.05;-22.11;6512485.0;20.3;1368.0;23.0;23.0;22.0;20.0;18.0;17.0;17.0;18.0;19.0;20.0;21.0;21.0;21.0;15.0;15.0;9.0;6.0;4.0;2.0;3.0;6.0;11.0;17.0;22.0;150.0;53.1;10.189;0.9608;50.0;14.3;36.7;10.833;24.128;48.2;15.1;1.0;0.59;19.87
-42.25;-22.5;6512489.0;23.1;1079.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;6.0;4.0;3.0;3.0;6.0;9.0;12.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.58;18.82
-42.87;-22.15;6512492.0;18.6;1606.0;21.0;21.0;20.0;18.0;16.0;15.0;15.0;16.0;17.0;19.0;19.0;20.0;26.0;20.0;20.0;9.0;5.0;3.0;3.0;3.0;6.0;11.0;18.0;29.0;132.5;53.1;16.364;10.945;32.6;14.3;48.25;1.625;20.988;35.2;16.55;2.0;0.59;21.83
-42.83;-22.43;6512512.0;22.9;1322.0;25.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;18.0;15.0;16.0;9.0;6.0;4.0;3.0;4.0;6.0;11.0;14.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;2.0;0.57;21.44
-43.26;-22.55;6512526.0;23.1;1392.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;18.0;17.0;18.0;12.0;7.0;5.0;4.0;5.0;7.0;11.0;13.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.56;21.56
-44.72;-22.64;6512528.0;15.7;1690.0;18.0;18.0;17.0;16.0;14.0;12.0;12.0;13.0;15.0;16.0;16.0;17.0;29.0;26.0;21.0;8.0;4.0;3.0;2.0;4.0;6.0;15.0;18.0;28.0;150.0;66.2;0.6;1.492;7.8;26.0;65.3;1.8;3.687;8.5;26.2;11.0;0.62;21.93
-43.0;-22.45;6512544.0;21.2;1634.0;24.0;24.0;23.0;21.0;19.0;18.0;18.0;18.0;19.0;20.0;21.0;23.0;23.0;20.0;21.0;12.0;7.0;5.0;4.0;5.0;8.0;13.0;17.0;24.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;21.91
-44.56;-22.25;6512547.0;17.4;1706.0;20.0;20.0;19.0;17.0;15.0;14.0;13.0;15.0;16.0;17.0;18.0;19.0;30.0;26.0;22.0;9.0;4.0;3.0;2.0;3.0;6.0;14.0;19.0;28.0;120.0;53.1;31.429;10.257;32.6;16.0;35.4;3.9;2.967;50.3;14.3;11.0;0.63;21.45
-44.77;-22.93;6512549.0;18.2;1747.0;21.0;21.0;20.0;18.0;16.0;15.0;14.0;15.0;17.0;18.0;19.0;20.0;26.0;25.0;21.0;11.0;6.0;5.0;4.0;5.0;7.0;15.0;18.0;26.0;150.0;53.1;12.453;12.445;32.6;19.434;29.6;16.833;26.282;26.3;18.5;11.0;0.61;21.98
-44.14;-23.12;6512561.0;23.3;1468.0;26.0;26.0;25.0;23.0;22.0;20.0;20.0;21.0;21.0;22.0;24.0;24.0;21.0;16.0;17.0;13.0;8.0;5.0;4.0;5.0;8.0;11.0;13.0;21.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.59;20.36
-43.23;-22.51;6512564.0;23.1;1392.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;18.0;17.0;18.0;12.0;7.0;5.0;4.0;5.0;7.0;11.0;13.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.56;21.56
-43.46;-22.57;6512567.0;23.0;1456.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;20.0;17.0;19.0;13.0;8.0;5.0;4.0;5.0;8.0;11.0;14.0;18.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.58;20.99
-43.23;-22.51;6512569.0;23.1;1392.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;18.0;17.0;18.0;12.0;7.0;5.0;4.0;5.0;7.0;11.0;13.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.56;21.56
-41.93;-21.87;6512571.0;21.7;1273.0;24.0;24.0;24.0;22.0;20.0;19.0;18.0;19.0;20.0;21.0;22.0;23.0;18.0;14.0;13.0;8.0;6.0;4.0;3.0;3.0;6.0;11.0;16.0;20.0;132.5;53.1;16.364;10.945;32.6;14.3;48.25;1.625;20.988;35.2;16.55;1.0;0.59;20.89
-43.25;-22.96;6512572.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.55;20.62
-42.5;-22.44;6512578.0;21.8;1332.0;24.0;24.0;24.0;22.0;20.0;19.0;18.0;19.0;20.0;21.0;22.0;23.0;19.0;15.0;16.0;9.0;6.0;4.0;3.0;4.0;6.0;10.0;15.0;21.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.58;20.61
-44.64;-22.64;6512582.0;15.4;1697.0;18.0;18.0;17.0;15.0;13.0;12.0;11.0;13.0;14.0;15.0;16.0;17.0;28.0;26.0;21.0;9.0;4.0;3.0;2.0;4.0;6.0;14.0;18.0;28.0;150.0;66.2;0.6;1.492;7.8;26.0;65.3;1.8;3.687;8.5;26.2;11.0;0.62;21.74
-43.43;-22.54;6512585.0;23.0;1456.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;20.0;17.0;19.0;13.0;8.0;5.0;4.0;5.0;8.0;11.0;14.0;18.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.58;20.99
-43.46;-22.54;6512594.0;23.0;1456.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;20.0;17.0;19.0;13.0;8.0;5.0;4.0;5.0;8.0;11.0;14.0;18.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.58;20.99
-44.56;-22.25;6512598.0;17.4;1706.0;20.0;20.0;19.0;17.0;15.0;14.0;13.0;15.0;16.0;17.0;18.0;19.0;30.0;26.0;22.0;9.0;4.0;3.0;2.0;3.0;6.0;14.0;19.0;28.0;120.0;53.1;31.429;10.257;32.6;16.0;35.4;3.9;2.967;50.3;14.3;11.0;0.63;21.45
-43.88;-21.71;6512600.0;18.6;1538.0;21.0;21.0;20.0;18.0;16.0;15.0;15.0;16.0;18.0;18.0;19.0;19.0;27.0;22.0;19.0;8.0;4.0;2.0;1.0;2.0;6.0;12.0;19.0;27.0;120.0;53.1;31.429;10.257;32.6;16.0;35.4;3.9;2.967;50.3;14.3;11.0;0.62;20.11
-44.56;-22.25;6512605.0;17.4;1706.0;20.0;20.0;19.0;17.0;15.0;14.0;13.0;15.0;16.0;17.0;18.0;19.0;30.0;26.0;22.0;9.0;4.0;3.0;2.0;3.0;6.0;14.0;19.0;28.0;120.0;53.1;31.429;10.257;32.6;16.0;35.4;3.9;2.967;50.3;14.3;11.0;0.63;21.45
-41.98;-21.9;6512609.0;21.7;1273.0;24.0;24.0;24.0;22.0;20.0;19.0;18.0;19.0;20.0;21.0;22.0;23.0;18.0;14.0;13.0;8.0;6.0;4.0;3.0;3.0;6.0;11.0;16.0;20.0;132.5;53.1;16.364;10.945;32.6;14.3;48.25;1.625;20.988;35.2;16.55;1.0;0.59;20.89
-42.87;-22.28;6512611.0;18.9;1653.0;22.0;22.0;21.0;18.0;16.0;15.0;15.0;16.0;17.0;19.0;19.0;20.0;26.0;20.0;20.0;10.0;6.0;4.0;3.0;4.0;7.0;12.0;18.0;28.0;150.0;53.1;40.377;0.8902;32.6;14.3;29.6;52.167;18.148;51.9;17.2;2.0;0.58;22.01
-42.05;-22.0;6512620.0;19.4;1433.0;22.0;22.0;21.0;19.0;17.0;16.0;16.0;17.0;18.0;19.0;20.0;20.0;22.0;16.0;16.0;9.0;6.0;4.0;2.0;3.0;6.0;12.0;18.0;24.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.6;20.62
-42.83;-22.43;6512652.0;22.9;1322.0;25.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;18.0;15.0;16.0;9.0;6.0;4.0;3.0;4.0;6.0;11.0;14.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;2.0;0.57;21.44
-42.25;-22.5;6512674.0;23.1;1079.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;6.0;4.0;3.0;3.0;6.0;9.0;12.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.58;18.82
-42.88;-22.5;6512679.0;23.1;1396.0;26.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;19.0;17.0;18.0;10.0;7.0;4.0;4.0;4.0;7.0;11.0;15.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;2.0;0.57;22.24
-43.0;-21.7;6512686.0;20.9;1508.0;24.0;24.0;23.0;21.0;18.0;17.0;17.0;18.0;20.0;21.0;22.0;22.0;28.0;19.0;18.0;7.0;4.0;2.0;2.0;2.0;6.0;12.0;19.0;28.0;150.0;53.9;5.2;0.592;37.0;9.1;36.2;5.1;1.487;52.6;11.2;11.0;0.6;23.46
-44.08;-22.55;6512687.0;19.8;1424.0;22.0;22.0;22.0;20.0;17.0;16.0;16.0;17.0;18.0;20.0;21.0;21.0;24.0;21.0;17.0;8.0;4.0;3.0;2.0;3.0;6.0;10.0;15.0;23.0;150.0;52.15;5.2;0.6385;36.1;11.75;34.6;7.5;15.095;51.05;14.35;11.0;0.6;23.18
-43.23;-22.51;6512689.0;23.1;1392.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;18.0;17.0;18.0;12.0;7.0;5.0;4.0;5.0;7.0;11.0;13.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.56;21.56
-42.05;-22.0;6512692.0;19.4;1433.0;22.0;22.0;21.0;19.0;17.0;16.0;16.0;17.0;18.0;19.0;20.0;20.0;22.0;16.0;16.0;9.0;6.0;4.0;2.0;3.0;6.0;12.0;18.0;24.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.6;20.62
-42.06;-21.52;6512705.0;22.7;1239.0;25.0;25.0;25.0;23.0;21.0;19.0;18.0;20.0;21.0;22.0;23.0;24.0;19.0;16.0;12.0;6.0;4.0;3.0;1.0;3.0;5.0;12.0;17.0;21.0;150.0;56.6;8.0;0.46;34.4;9.0;32.8;7.6;1.202;55.0;12.2;2.0;0.6;23.26
-41.96;-21.96;6512713.0;21.7;1273.0;24.0;24.0;24.0;22.0;20.0;19.0;18.0;19.0;20.0;21.0;22.0;23.0;18.0;14.0;13.0;8.0;6.0;4.0;3.0;3.0;6.0;11.0;16.0;20.0;132.5;53.1;16.364;10.945;32.6;14.3;48.25;1.625;20.988;35.2;16.55;1.0;0.59;20.89
-43.46;-22.56;6512719.0;23.0;1456.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;20.0;17.0;19.0;13.0;8.0;5.0;4.0;5.0;8.0;11.0;14.0;18.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.58;20.99
-44.72;-22.64;6512720.0;15.7;1690.0;18.0;18.0;17.0;16.0;14.0;12.0;12.0;13.0;15.0;16.0;16.0;17.0;29.0;26.0;21.0;8.0;4.0;3.0;2.0;4.0;6.0;15.0;18.0;28.0;150.0;66.2;0.6;1.492;7.8;26.0;65.3;1.8;3.687;8.5;26.2;11.0;0.62;21.93
